"id","proyecto_id","organo","fecha_inicio","fecha_termino","tipo_tramite"
"10294","1053","DISCAPACIDAD (ÁREA VII)","2024-11-18","2024-11-18","TRASLADO DE COMISIÓN (COMISION)"
"10295","1053","DISCAPACIDAD (ÁREA VII)","2024-10-09","2024-11-18","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"10296","1053","DISCAPACIDAD (ÁREA VII)","2024-10-03","2024-10-03","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"10297","1053","ARCHIVO","2024-10-03","2024-10-03","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"10298","1053","ARCHIVO","2024-09-20","2024-09-20","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"10299","1053","ARCHIVO","2024-09-17","2024-09-17","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"10300","1053","PLENARIO","2024-09-16","2024-09-16","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"10301","1053","PLENARIO","2024-09-12","2024-09-12","PRESENTACIÓN DEL PROYECTO DE LEY"
"10302","1054","PLENARIO","2026-02-02","2026-02-02","RECEPCIÓN INFORME MOCIONES 137 (PLENARIO)"
"10303","1054","MUNICIPALES (ÁREA VIII)","2026-02-02","2026-02-02","REMISIÓN PRIMER INFORME MOCIONES 137 (COMISIÓN)"
"10304","1054","MUNICIPALES (ÁREA VIII)","2025-10-30","2025-10-30","INGRESO EN EL ORDEN DEL DÍA MOCIONES 137 (COMISIÓN)"
"10305","1054","PLENARIO","2025-10-21","2025-10-21","REMISIÓN DE MOCIONES 137 A COMISION (PLENARIO)"
"10306","1054","PLENARIO","2025-10-21","2025-10-21","PRIMER DEBATE (PLENARIO)"
"10307","1054","PLENARIO","2025-04-09","2025-04-09","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"10308","1054","PLENARIO","2025-03-25","2025-03-25","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"10309","1054","MUNICIPALES (ÁREA VIII)","2025-03-25","2025-03-25","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"10310","1054","MUNICIPALES (ÁREA VIII)","2025-03-06","2025-03-06","DICTAMEN (COMISIÓN)"
"10311","1054","MUNICIPALES (ÁREA VIII)","2025-03-06","2025-03-06","VOTACIÓN (COMISIÓN)"
"10312","1054","MUNICIPALES (ÁREA VIII)","2024-11-28","2025-03-06","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"10313","1054","MUNICIPALES (ÁREA VIII)","2024-11-21","2024-11-21","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"10314","1054","MUNICIPALES (ÁREA VIII)","2024-11-21","2024-11-21","TRASLADO DE COMISIÓN (COMISION)"
"10315","1054","MUNICIPALES (ÁREA VIII)","2024-10-03","2024-11-21","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"10316","1054","MUNICIPALES (ÁREA VIII)","2024-10-03","2024-10-03","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"10317","1054","ARCHIVO","2024-10-03","2024-10-03","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"10318","1054","ARCHIVO","2024-09-20","2024-09-20","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
